team_id,season,A_hat_min,A_hat_max,T_j_hat,roster_n,perf_span
oe:team:eaeaad6cbcd022d2b872d4776aae2e6|2024|Split 1,2024,-1.4331774610869628,0.410457096423019,-0.3724756674983001,4,1.8436345575099817
oe:team:eaeaad6cbcd022d2b872d4776aae2e6|2024|Split 2,2024,-0.990455944464417,0.011824600304539069,-0.313458899328993,4,1.002280544768956
oe:team:f11c9eace9c9f61931b6e0269d80102|2021|Annual,2021,-0.23329828675201672,0.7434353138498059,0.19419044161252708,3,0.9767336006018226
oe:team:f11c9eace9c9f61931b6e0269d80102|2021|Spring,2021,-3.2880605636716496,0.06280713726677922,-1.2327145466460263,9,3.3508677009384287
oe:team:f11c9eace9c9f61931b6e0269d80102|2021|Summer,2021,0.1830148548330109,0.9439487801175019,0.6432483751482334,3,0.7609339252844911
oe:team:f185af4fd48a7fac2dc50d7a23824b5|2016|Spring,2016,-1.1777574228128866,1.232347858397259,0.06921762759961947,5,2.4101052812101456
oe:team:f3df621cead66dce37cc5c5525f14a7|2015|Summer,2015,-1.1679443072662028,-0.8424379546410701,-1.0051911309536363,2,0.3255063526251327
oe:team:f5ae665c5b772f9c081b30593177b9d|2021|Annual,2021,-0.8241868026405876,1.1897075549091674,0.29820896094485794,4,2.0138943575497548
oe:team:f5ae665c5b772f9c081b30593177b9d|2021|Spring,2021,-1.2670176427674784,2.1760665707052804,-0.024385085208401897,7,3.443084213472759
oe:team:f5ae665c5b772f9c081b30593177b9d|2021|Summer,2021,-0.10803479910260914,1.8839978920637328,0.7109164266250906,6,1.992032691166342
oe:team:f5ae665c5b772f9c081b30593177b9d|2022|Spring,2022,0.33746505157730483,2.249480032319633,1.139005879875612,7,1.9120149807423281
oe:team:f5ae665c5b772f9c081b30593177b9d|2022|Summer,2022,-0.7671839142484693,1.6967811590781101,0.008153617044272412,7,2.4639650733265794
oe:team:f5ae665c5b772f9c081b30593177b9d|2023|Split 1,2023,-2.062715465658468,-0.8640493496921664,-1.5728764939620017,6,1.1986661159663017
oe:team:fb999a0470494c0967ddc6b7121f54c|2016|Annual,2016,-0.1655471590978408,1.7133202646622407,1.0807507030775743,4,1.8788674237600815
oe:team:fb999a0470494c0967ddc6b7121f54c|2016|Summer,2016,-1.068156948578354,-0.18872070524363468,-0.6224660560591737,3,0.8794362433347193
oe:team:fcb94b14624bcdf327d65d191cd8503|2016|Spring,2016,1.1296685167121006,1.472614904052069,1.3011417103820848,2,0.3429463873399685
oe:team:fd27f7adaecaeac4f8736159d57c0ce|2021|Spring,2021,-0.5174349062738487,0.8643968048860722,0.38595973725268234,6,1.3818317111599208
oe:team:fd27f7adaecaeac4f8736159d57c0ce|2021|Summer,2021,-0.2761975609523113,2.3520897846357247,0.5867151795337838,8,2.628287345588036
oe:team:fd27f7adaecaeac4f8736159d57c0ce|2022|Spring,2022,-1.118289083031394,-0.3983221179405623,-0.6806427559613422,3,0.7199669650908318
oe:team:fd27f7adaecaeac4f8736159d57c0ce|2022|Summer,2022,-0.036876110811093384,0.26774148309789203,0.11543268614339933,2,0.3046175939089854
oe:team:fd27f7adaecaeac4f8736159d57c0ce|2023|Annual,2023,-2.5188526381938305,-1.458522573091443,-1.9886876056426368,2,1.0603300651023875
oe:team:fd27f7adaecaeac4f8736159d57c0ce|2023|Split 1,2023,-1.022358788364573,0.961051719959178,-0.09656533004169451,4,1.9834105083237512
oe:team:fd27f7adaecaeac4f8736159d57c0ce|2023|Split 2,2023,-1.184772669272911,0.24678581897775448,-0.5324859631202072,4,1.4315584882506656
oe:team:fd27f7adaecaeac4f8736159d57c0ce|2023|Split 3,2023,-0.22306326104535834,0.33350321044040104,0.03900970050361661,3,0.5565664714857594
oe:team:fd27f7adaecaeac4f8736159d57c0ce|2024|Annual,2024,-0.718050687379989,0.504432689029385,0.005458289766100438,4,1.2224833764093739
oe:team:fd27f7adaecaeac4f8736159d57c0ce|2024|Placements,2024,-1.3123729525849674,-0.236843747511514,-0.8014245543340226,4,1.0755292050734535
oe:team:fd27f7adaecaeac4f8736159d57c0ce|2024|Split 1,2024,-0.450974094657271,1.8921103019662773,0.36563151952643,4,2.3430843966235484
oe:team:fd27f7adaecaeac4f8736159d57c0ce|2024|Split 2,2024,-0.8764409714903914,0.8020032571846295,-0.20726000161435687,4,1.678444228675021
